timestamp,split,n_crops,wet_fraction,heavy_fraction,mean_mmh,p99_mmh,p99_9_mmh,max_mmh,concentration
202605060445,test,3,0.042561,0.00006157,0.0455,1.429,4.075,27.38,0.9575
202605060500,test,3,0.041552,0.00001112,0.0414,1.347,3.499,32.66,0.8421
202605060515,test,3,0.040236,0.00002907,0.0399,1.283,3.508,81.11,0.8718
202605060530,test,3,0.038907,0.00002309,0.0389,1.270,3.841,28.46,0.9873
202605060545,test,2,0.036934,0.00002993,0.0382,1.236,4.215,108.11,1.1412
202605060600,test,2,0.034720,0.00001710,0.0336,1.111,3.469,130.68,0.9993
202605060615,test,2,0.032403,0.00001283,0.0301,1.017,3.222,72.29,0.9942
202605060630,test,2,0.031455,0.00000855,0.0272,0.961,2.915,27.81,0.9266
202605060645,test,2,0.029881,0.00000770,0.0255,0.903,2.858,13.64,0.9564
202605060700,test,2,0.028627,0.00000684,0.0238,0.811,2.819,12.61,0.9846
202605060715,test,2,0.028424,0.00002223,0.0239,0.858,2.729,28.94,0.9602
202605060730,test,2,0.027716,0.00001967,0.0232,0.813,2.704,29.97,0.9757
202605060745,test,2,0.028342,0.00001454,0.0222,0.779,2.555,28.22,0.9016
202605060800,test,1,0.028238,0.00002480,0.0224,0.769,2.572,31.69,0.9110
202605060815,test,1,0.027962,0.00002223,0.0213,0.709,2.551,13.05,0.9124
202605060830,test,1,0.026749,0.00001710,0.0198,0.683,2.399,14.23,0.8967
202605060845,test,1,0.025623,0.00001454,0.0179,0.590,2.201,19.15,0.8588
202605060900,test,1,0.024895,0.00001454,0.0159,0.511,2.024,17.24,0.8130
202605060915,test,2,0.025716,0.00001026,0.0153,0.467,2.033,10.69,0.7906
202605060930,test,2,0.027976,0.00000770,0.0155,0.456,2.055,8.58,0.7346
202605060945,test,2,0.029693,0.00000941,0.0165,0.475,2.192,12.67,0.7382
202605061000,test,2,0.030608,0.00000513,0.0169,0.493,2.183,10.90,0.7132
202605061015,test,2,0.031270,0.00001710,0.0174,0.498,2.211,14.35,0.7071
202605061030,test,2,0.030361,0.00003763,0.0177,0.493,2.249,38.79,0.7407
202605061045,test,2,0.030242,0.00005473,0.0174,0.471,2.060,44.16,0.6810
202605061100,test,2,0.031051,0.00004532,0.0169,0.452,2.030,30.10,0.6539
202605061115,test,2,0.031199,0.00002565,0.0168,0.446,2.114,18.37,0.6774
202605061130,test,2,0.031407,0.00007440,0.0176,0.436,2.233,30.85,0.7108
202605061145,test,2,0.030771,0.00009150,0.0177,0.436,2.179,33.05,0.7080
202605061200,test,3,0.030831,0.00012741,0.0185,0.451,2.253,40.03,0.7308
202605061215,test,3,0.031576,0.00006499,0.0183,0.488,2.200,35.38,0.6968
202605061230,test,3,0.031194,0.00007525,0.0185,0.499,2.262,26.57,0.7250
202605061245,test,3,0.030706,0.00011544,0.0192,0.524,2.438,33.74,0.7940
202605061300,test,3,0.030516,0.00009064,0.0188,0.530,2.317,45.85,0.7593
202605061315,test,3,0.031682,0.00006071,0.0186,0.542,2.149,45.78,0.6782
202605061330,test,3,0.032248,0.00003763,0.0177,0.520,2.099,19.41,0.6509
202605061345,test,3,0.033315,0.00001026,0.0176,0.513,1.893,27.69,0.5681
202605061400,test,3,0.034605,0.00001283,0.0186,0.548,1.862,15.66,0.5380
202605061415,test,3,0.036647,0.00005900,0.0204,0.582,1.928,18.43,0.5261
202605061430,test,3,0.037815,0.00007354,0.0216,0.596,2.154,19.72,0.5697
202605061445,test,3,0.039546,0.00010176,0.0228,0.602,2.224,22.13,0.5624
202605061500,test,3,0.041382,0.00012656,0.0239,0.613,2.257,26.85,0.5455
202605061515,test,3,0.042728,0.00014110,0.0250,0.627,2.428,38.24,0.5683
202605061530,test,3,0.043391,0.00011031,0.0243,0.614,2.359,20.07,0.5437
202605061545,test,3,0.042744,0.00006756,0.0233,0.585,2.443,27.61,0.5716
202605061600,test,3,0.044081,0.00005729,0.0232,0.576,2.326,63.47,0.5277
202605061615,test,3,0.044574,0.00002651,0.0227,0.558,2.221,54.83,0.4983
202605061630,test,3,0.047521,0.00003335,0.0241,0.565,2.212,81.63,0.4656
202605061645,test,3,0.049344,0.00003848,0.0248,0.572,2.185,53.90,0.4428
202605061700,test,3,0.050667,0.00006841,0.0262,0.590,2.261,46.64,0.4462
202605061715,test,4,0.051268,0.00008380,0.0268,0.580,2.486,58.03,0.4848
202605061730,test,4,0.051322,0.00006157,0.0268,0.569,2.502,67.87,0.4875
202605061745,test,4,0.050023,0.00005216,0.0256,0.566,2.387,46.44,0.4773
202605061800,test,4,0.049908,0.00000770,0.0241,0.549,2.210,10.50,0.4429
202605061815,test,4,0.050689,0.00000428,0.0238,0.541,2.236,21.39,0.4412
202605061830,test,4,0.051994,0.00001197,0.0238,0.523,2.309,25.04,0.4441
202605061845,test,4,0.053734,0.00000599,0.0236,0.530,2.119,18.04,0.3944
202605061900,test,4,0.055309,0.00001112,0.0243,0.530,2.148,13.89,0.3883
202605061915,test,3,0.055449,0.00000855,0.0250,0.561,2.091,15.73,0.3772
202605061930,test,3,0.056587,0.00001197,0.0268,0.611,2.216,13.99,0.3916
202605061945,test,3,0.057438,0.00001454,0.0287,0.657,2.337,17.79,0.4068
202605062000,test,2,0.055283,0.00001197,0.0289,0.695,2.193,47.76,0.3967
202605062015,test,2,0.054945,0.00001112,0.0284,0.696,2.209,17.86,0.4021
202605062030,test,2,0.055147,0.00001796,0.0282,0.665,2.272,73.24,0.4120
202605062045,test,2,0.054713,0.00000428,0.0275,0.647,2.374,35.52,0.4339
202605062100,test,2,0.054255,0.00000770,0.0282,0.655,2.575,20.51,0.4747
202605062115,test,2,0.053913,0.00000770,0.0280,0.637,2.601,22.56,0.4824
202605062130,test,2,0.054516,0.00000513,0.0279,0.634,2.573,19.43,0.4720
202605062145,test,2,0.055254,0.00000086,0.0278,0.653,2.471,9.71,0.4472
202605062200,test,2,0.055852,0.00001539,0.0288,0.672,2.456,36.89,0.4398
202605062215,test,2,0.056643,0.00000855,0.0291,0.666,2.340,58.09,0.4132
202605062230,test,2,0.056435,0.00001197,0.0292,0.677,2.168,41.37,0.3842
202605062245,test,2,0.056995,0.00000513,0.0289,0.689,2.060,14.05,0.3615
202605062300,test,2,0.055316,0.00000684,0.0283,0.704,1.990,13.81,0.3598
202605062315,test,2,0.055339,0.00001026,0.0285,0.690,1.976,15.56,0.3571
202605062330,test,2,0.055427,0.00001539,0.0273,0.633,1.872,45.12,0.3378
202605062345,test,2,0.056637,0.00001283,0.0282,0.647,1.995,24.13,0.3523
202605070145,test,1,0.046311,0.00000513,0.0260,0.676,2.304,11.02,0.4974
202605070200,test,1,0.044607,0.00000257,0.0261,0.676,2.500,14.51,0.5605
202605070215,test,1,0.043566,0.00001368,0.0255,0.667,2.447,19.76,0.5617
202605070230,test,1,0.042825,0.00000684,0.0251,0.660,2.500,18.94,0.5839
202605070245,test,1,0.043967,0.00000684,0.0261,0.680,2.659,21.90,0.6049
202605070300,test,1,0.044476,0.00000684,0.0251,0.660,2.606,116.87,0.5859
202605070315,test,1,0.044350,0.00001283,0.0257,0.661,2.798,20.18,0.6309
202605070330,test,1,0.043779,0.00001539,0.0259,0.667,2.819,16.73,0.6438
202605070345,test,2,0.044132,0.00001796,0.0261,0.670,2.768,10.81,0.6273
202605070400,test,2,0.044895,0.00002394,0.0273,0.703,2.950,14.59,0.6571
202605070415,test,2,0.047018,0.00003250,0.0306,0.753,3.318,52.09,0.7057
202605070430,test,2,0.047595,0.00005900,0.0322,0.779,3.697,70.40,0.7767
202605070445,test,3,0.047270,0.00008808,0.0345,0.846,3.938,39.69,0.8331
202605070500,test,3,0.047159,0.00005558,0.0345,0.873,3.981,27.07,0.8443
202605070515,test,2,0.046018,0.00003848,0.0335,0.894,3.888,22.35,0.8450
202605070530,test,2,0.043256,0.00006927,0.0310,0.751,4.013,30.56,0.9277
202605070545,test,2,0.043409,0.00008038,0.0310,0.699,4.120,54.07,0.9491
202605070600,test,3,0.044919,0.00007269,0.0324,0.736,4.120,44.33,0.9172
202605070615,test,3,0.045847,0.00008209,0.0335,0.783,4.120,91.98,0.8986
202605070630,test,3,0.044814,0.00004105,0.0327,0.827,4.059,24.22,0.9057
202605070645,test,3,0.045949,0.00003506,0.0352,0.886,4.120,16.09,0.8966
202605070700,test,3,0.047428,0.00007611,0.0366,0.912,4.120,78.55,0.8687
202605070715,test,3,0.047260,0.00006242,0.0355,0.874,4.098,58.26,0.8670
202605070730,test,2,0.045784,0.00016162,0.0366,0.902,4.109,51.24,0.8974
202605070745,test,1,0.044513,0.00017958,0.0357,0.884,4.120,32.13,0.9256
202605070800,test,1,0.043254,0.00009064,0.0332,0.865,3.977,18.14,0.9194
202605070815,test,1,0.041151,0.00010091,0.0326,0.844,3.943,26.11,0.9582
202605070830,test,2,0.040066,0.00007354,0.0307,0.788,3.629,24.72,0.9057
202605070845,test,1,0.039248,0.00003078,0.0285,0.749,3.407,22.98,0.8681
202605070900,test,1,0.038368,0.00005387,0.0279,0.748,3.325,49.59,0.8666
202605070915,test,1,0.035809,0.00007269,0.0267,0.715,3.266,22.67,0.9120
202605070930,test,1,0.034633,0.00005558,0.0252,0.707,3.046,32.52,0.8794
202605070945,test,1,0.032981,0.00005216,0.0245,0.673,3.119,25.04,0.9456
202605071000,test,1,0.031709,0.00005900,0.0237,0.686,2.937,19.61,0.9263
202605071015,test,1,0.030868,0.00006927,0.0250,0.697,2.989,86.87,0.9684
202605071030,test,1,0.031413,0.00005986,0.0251,0.716,3.021,63.37,0.9616
202605071045,test,2,0.032110,0.00006413,0.0251,0.717,3.008,32.23,0.9368
202605071100,test,1,0.032330,0.00005900,0.0254,0.711,3.087,30.88,0.9547
202605071115,test,2,0.032011,0.00008466,0.0254,0.726,3.049,32.36,0.9526
202605071130,test,2,0.031342,0.00009834,0.0260,0.728,3.350,29.92,1.0689
202605071145,test,2,0.031969,0.00011715,0.0271,0.746,3.409,40.47,1.0663
202605071200,test,2,0.032727,0.00009321,0.0276,0.788,3.395,38.90,1.0374
202605071215,test,2,0.034909,0.00009492,0.0280,0.788,3.304,29.66,0.9466
202605071230,test,3,0.035644,0.00010946,0.0294,0.796,3.619,41.46,1.0154
202605071245,test,3,0.035870,0.00013853,0.0310,0.848,3.801,54.17,1.0596
202605071300,test,3,0.035017,0.00014708,0.0316,0.869,3.868,91.06,1.1047
202605071315,test,3,0.035395,0.00016248,0.0314,0.900,3.683,59.69,1.0406
202605071330,test,3,0.035005,0.00013340,0.0310,0.879,3.277,112.23,0.9362
202605071345,test,3,0.035657,0.00016761,0.0328,0.946,3.620,85.94,1.0152
202605071400,test,4,0.036975,0.00013854,0.0325,0.982,3.613,33.73,0.9771
202605071415,test,4,0.038527,0.00011117,0.0320,0.938,3.465,70.92,0.8995
202605071430,test,4,0.039506,0.00005901,0.0313,0.936,3.210,48.36,0.8126
202605071445,test,4,0.040544,0.00006328,0.0320,0.957,3.244,42.89,0.8001
202605071500,test,4,0.041458,0.00010689,0.0343,0.995,3.444,86.68,0.8307
202605071515,test,5,0.041895,0.00012485,0.0351,1.042,3.497,41.58,0.8346
202605071530,test,5,0.042166,0.00010946,0.0361,1.064,3.550,53.88,0.8419
202605071545,test,5,0.041887,0.00015991,0.0371,1.073,3.797,58.30,0.9065
202605071600,test,5,0.041599,0.00013597,0.0365,1.066,3.847,31.10,0.9249
202605071615,test,4,0.040336,0.00013768,0.0338,0.970,3.663,37.54,0.9080
202605071630,test,4,0.038709,0.00018300,0.0330,0.937,3.493,72.41,0.9023
202605071645,test,3,0.037669,0.00017103,0.0323,0.907,3.480,125.60,0.9238
202605071700,test,3,0.035932,0.00019326,0.0321,0.867,3.775,151.44,1.0505
202605071715,test,3,0.035009,0.00023516,0.0323,0.884,3.681,98.45,1.0514
202605071730,test,4,0.035443,0.00022062,0.0323,0.884,3.926,66.30,1.1076
202605071745,test,4,0.036228,0.00016675,0.0320,0.904,3.912,72.08,1.0798
202605071800,test,4,0.035590,0.00012998,0.0299,0.828,3.656,93.94,1.0273
202605071815,test,4,0.035338,0.00006670,0.0289,0.857,3.399,94.74,0.9619
202605071830,test,4,0.035036,0.00011630,0.0296,0.855,3.420,78.61,0.9761
202605071845,test,4,0.035046,0.00023858,0.0310,0.823,3.614,60.15,1.0312
202605071900,test,4,0.034815,0.00021036,0.0299,0.826,3.440,82.56,0.9880
202605071915,test,4,0.035159,0.00022234,0.0304,0.825,3.588,95.60,1.0205
202605071930,test,4,0.035467,0.00017359,0.0297,0.851,3.335,113.89,0.9404
202605071945,test,6,0.037209,0.00009749,0.0290,0.822,3.152,200.00,0.8471
202605072000,test,6,0.037203,0.00005302,0.0271,0.781,3.044,78.66,0.8182
202605072015,test,5,0.037470,0.00008466,0.0282,0.787,3.209,88.58,0.8565
202605072030,test,6,0.038311,0.00011545,0.0292,0.804,3.323,65.72,0.8674
202605072045,test,5,0.038612,0.00012143,0.0290,0.813,3.156,200.00,0.8174
202605072100,test,5,0.037963,0.00010347,0.0274,0.797,2.856,41.97,0.7524
202605072115,test,4,0.037025,0.00010262,0.0264,0.776,2.754,47.94,0.7438
202605072130,test,4,0.036569,0.00013512,0.0279,0.793,3.077,66.07,0.8415
202605072145,test,3,0.035546,0.00015307,0.0283,0.800,3.229,74.18,0.9083
202605072200,test,3,0.034243,0.00016419,0.0279,0.762,3.559,83.81,1.0395
202605072215,test,3,0.033037,0.00015563,0.0277,0.751,3.551,46.18,1.0748
202605072230,test,3,0.032740,0.00015905,0.0288,0.794,3.839,58.97,1.1725
202605072245,test,3,0.033015,0.00022148,0.0300,0.781,4.119,78.54,1.2476
202605072300,test,3,0.032287,0.00013511,0.0287,0.774,3.866,74.09,1.1975
202605072315,test,3,0.031467,0.00016846,0.0274,0.742,3.700,59.87,1.1758
202605072330,test,3,0.031344,0.00016932,0.0254,0.687,3.305,36.84,1.0543
202605072345,test,3,0.031210,0.00011373,0.0231,0.642,2.878,25.00,0.9223
202605080145,test,4,0.034839,0.00005815,0.0233,0.617,2.957,73.91,0.8487
202605080200,test,4,0.034469,0.00005986,0.0219,0.604,2.574,43.90,0.7466
202605080215,test,4,0.034818,0.00007183,0.0218,0.598,2.520,40.30,0.7237
202605080230,test,4,0.034705,0.00005216,0.0213,0.587,2.424,22.44,0.6985
202605080245,test,3,0.034725,0.00003763,0.0208,0.563,2.441,18.40,0.7030
202605080300,test,3,0.034519,0.00004105,0.0207,0.566,2.395,19.29,0.6939
202605080315,test,3,0.033314,0.00006585,0.0213,0.574,2.571,22.14,0.7717
202605080330,test,3,0.032470,0.00002736,0.0212,0.597,2.568,17.54,0.7908
202605080345,test,3,0.031839,0.00003421,0.0215,0.617,2.519,57.15,0.7913
202605080400,test,3,0.031946,0.00002736,0.0212,0.613,2.493,53.75,0.7805
202605080415,test,3,0.032476,0.00003250,0.0207,0.623,2.259,36.46,0.6956
202605080430,test,3,0.032619,0.00002822,0.0205,0.624,2.157,61.26,0.6614
202605080445,test,3,0.034025,0.00003164,0.0213,0.616,2.303,94.97,0.6768
202605080500,test,3,0.034301,0.00002651,0.0200,0.557,2.194,49.98,0.6395
202605080515,test,1,0.034096,0.00002309,0.0187,0.493,2.153,94.44,0.6315
202605080530,test,1,0.033344,0.00002565,0.0183,0.481,2.134,29.30,0.6401
202605080545,test,1,0.032729,0.00002993,0.0192,0.512,2.287,18.67,0.6987
202605080600,test,2,0.032963,0.00000599,0.0186,0.508,2.124,12.18,0.6443
202605080615,test,3,0.032090,0.00003250,0.0187,0.499,2.193,61.33,0.6833
202605080630,test,2,0.030268,0.00003250,0.0175,0.471,2.124,68.91,0.7019
202605080645,test,2,0.028681,0.00001197,0.0161,0.456,1.975,14.90,0.6885
202605080700,test,2,0.027158,0.00001112,0.0149,0.417,1.892,21.83,0.6967
202605080715,test,3,0.025459,0.00000086,0.0142,0.415,1.831,9.56,0.7192
202605080730,test,4,0.024193,0.00001026,0.0139,0.403,1.848,26.39,0.7640
202605080745,test,2,0.022905,0.00000513,0.0135,0.396,1.845,20.75,0.8057
202605080800,test,2,0.021585,0.00000770,0.0124,0.361,1.694,24.94,0.7848
202605080815,test,3,0.020592,0.00001796,0.0125,0.339,1.876,29.79,0.9111
202605080830,test,3,0.019823,0.00001368,0.0125,0.330,2.041,17.51,1.0299
202605080845,test,3,0.020069,0.00001967,0.0125,0.340,1.921,38.84,0.9570
202605080900,test,3,0.020311,0.00002907,0.0126,0.326,1.946,49.17,0.9579
202605080915,test,2,0.019723,0.00006072,0.0126,0.305,1.921,24.69,0.9739
202605080945,test,2,0.020916,0.00005473,0.0139,0.314,2.319,92.21,1.1085
202605081000,test,3,0.021352,0.00006414,0.0144,0.334,2.274,45.42,1.0651
202605081015,test,2,0.021449,0.00002993,0.0135,0.339,2.114,39.15,0.9858
202605081030,test,3,0.021346,0.00002993,0.0134,0.347,2.030,25.47,0.9509
202605081045,test,3,0.022149,0.00004789,0.0143,0.369,2.115,49.09,0.9551
202605081100,test,3,0.021755,0.00004361,0.0150,0.391,2.264,28.79,1.0408
202605081115,test,3,0.021705,0.00008893,0.0166,0.397,2.480,69.11,1.1428
202605081130,test,3,0.022180,0.00014024,0.0181,0.432,2.584,200.00,1.1651
202605081145,test,2,0.022238,0.00014281,0.0177,0.427,2.501,53.69,1.1247
202605081200,test,2,0.021612,0.00010518,0.0165,0.417,2.425,31.11,1.1219
202605081215,test,2,0.021478,0.00013340,0.0177,0.427,2.643,62.59,1.2307
202605081230,test,2,0.020646,0.00012656,0.0176,0.394,2.622,200.00,1.2701
202605081245,test,2,0.020689,0.00014879,0.0172,0.389,2.687,39.84,1.2986
202605081300,test,2,0.020415,0.00020780,0.0182,0.386,2.759,56.98,1.3513
202605081315,test,2,0.021197,0.00011715,0.0167,0.394,2.540,84.13,1.1983
202605081330,test,2,0.022248,0.00008295,0.0171,0.430,2.516,33.81,1.1307
202605081345,test,2,0.023608,0.00012485,0.0190,0.458,2.542,200.00,1.0769
202605081400,test,3,0.024961,0.00022832,0.0206,0.496,2.755,56.72,1.1037
202605081415,test,4,0.026939,0.00037114,0.0276,0.598,3.969,163.28,1.4732
202605081430,test,4,0.029116,0.00049170,0.0323,0.683,4.738,190.33,1.6274
202605081445,test,4,0.031187,0.00055841,0.0349,0.755,5.382,83.48,1.7256
202605081500,test,4,0.032845,0.00066530,0.0394,0.838,6.156,93.00,1.8741
202605081515,test,6,0.035131,0.00083638,0.0435,0.941,7.033,174.53,2.0019
202605081530,test,6,0.037414,0.00103817,0.0519,1.055,8.190,200.00,2.1889
202605081545,test,5,0.038498,0.00125109,0.0605,1.158,9.118,200.00,2.3684
202605081600,test,6,0.040362,0.00161624,0.0688,1.268,10.967,200.00,2.7171
202605081615,test,6,0.041552,0.00174286,0.0712,1.455,10.720,157.78,2.5799
202605081630,test,6,0.042651,0.00178392,0.0715,1.576,10.488,99.69,2.4590
202605081645,test,6,0.044605,0.00188828,0.0812,1.885,10.428,160.47,2.3378
202605081700,test,6,0.045268,0.00203702,0.0879,2.062,11.189,200.00,2.4717
202605081715,test,6,0.046085,0.00200626,0.0850,2.052,11.096,182.22,2.4077
202605081730,test,6,0.047651,0.00198573,0.0874,2.018,11.270,168.92,2.3651
202605081745,test,6,0.049289,0.00186082,0.0874,2.000,11.050,109.91,2.2418
202605081800,test,5,0.051268,0.00169931,0.0877,2.137,10.315,183.53,2.0120
202605081815,test,5,0.052124,0.00132473,0.0809,1.985,9.014,200.00,1.7293
202605081830,test,5,0.052665,0.00136064,0.0763,1.863,8.932,200.00,1.6960
202605081845,test,5,0.054134,0.00117169,0.0743,1.804,8.652,200.00,1.5982
202605081900,test,5,0.056487,0.00121958,0.0709,1.722,8.937,99.14,1.5822
202605081915,test,4,0.057477,0.00093652,0.0657,1.649,7.788,83.42,1.3550
202605081930,test,4,0.058978,0.00083814,0.0656,1.669,7.426,63.33,1.2591
202605081945,test,4,0.059748,0.00089887,0.0638,1.593,7.626,139.88,1.2764
202605082000,test,3,0.057827,0.00087470,0.0648,1.628,7.469,200.00,1.2916
202605082015,test,4,0.056982,0.00048347,0.0581,1.507,6.138,99.52,1.0772
202605082030,test,4,0.055182,0.00048778,0.0559,1.450,6.096,43.04,1.1048
202605082045,test,5,0.054907,0.00041542,0.0525,1.377,5.376,52.82,0.9790
